objectId,date,distance,velocity,diameter,impactProbability,hazardScale,impactDamage,name
(2009 WJ6)1938-05-08T16:38:00.000Z,1938-05-08T16:38:00.000Z,14.91,19,14.4,3.00E-07,-7.5,0,(2009 WJ6)
(2009 WP6)2009-11-15T13:49:00.000Z,2009-11-15T13:49:00.000Z,0.69,25.3,19,0.00004,-5.2,0,(2009 WP6)
(2009 WP6)1975-11-10T11:02:00.000Z,1975-11-10T11:02:00.000Z,72.7,20,19,0.00004,-5.2,0,(2009 WP6)
(2009 WQ52)2009-11-26T23:57:00.000Z,2009-11-26T23:57:00.000Z,3.31,13.4,10.2,7.10E-08,-8.2,0,(2009 WQ52)
(2009 WR52)2028-05-21T11:29:00.000Z,2028-05-21T11:29:00.000Z,4.69,5.1,9.4,0.000084,-6.3,0,(2009 WR52)
(2009 WR52)2009-11-17T03:57:00.000Z,2009-11-17T03:57:00.000Z,3.36,5.5,9.4,0.000084,-6.3,0,(2009 WR52)
(2009 WR52)2008-08-05T04:23:00.000Z,2008-08-05T04:23:00.000Z,59.28,4.8,9.4,0.000084,-6.3,0,(2009 WR52)
(2009 WR52)2008-03-27T11:56:00.000Z,2008-03-27T11:56:00.000Z,72.86,4.3,9.4,0.000084,-6.3,0,(2009 WR52)
(2009 WR52)2007-05-17T00:13:00.000Z,2007-05-17T00:13:00.000Z,29.74,7.5,9.4,0.000084,-6.3,0,(2009 WR52)
(2009 WR52)1986-05-11T15:36:00.000Z,1986-05-11T15:36:00.000Z,75.64,10.9,9.4,0.000084,-6.3,0,(2009 WR52)
(2009 WR52)1968-11-20T03:20:00.000Z,1968-11-20T03:20:00.000Z,30.54,7.7,9.4,0.000084,-6.3,0,(2009 WR52)
(2009 WR52)1968-01-09T13:26:00.000Z,1968-01-09T13:26:00.000Z,72.39,4.5,9.4,0.000084,-6.3,0,(2009 WR52)
(2009 WR52)1966-05-20T11:42:00.000Z,1966-05-20T11:42:00.000Z,2.13,5.6,9.4,0.000084,-6.3,0,(2009 WR52)
(2009 WW7)2107-11-17T23:30:00.000Z,2107-11-17T23:30:00.000Z,10.32,7.4,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)2106-05-18T15:57:00.000Z,2106-05-18T15:57:00.000Z,48.72,11.8,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)2099-11-20T07:26:00.000Z,2099-11-20T07:26:00.000Z,11.71,9.1,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)2098-05-20T16:45:00.000Z,2098-05-20T16:45:00.000Z,20.22,9.7,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)2050-11-19T14:52:00.000Z,2050-11-19T14:52:00.000Z,11.52,9.1,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)2049-05-20T04:11:00.000Z,2049-05-20T04:11:00.000Z,17.7,9.5,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)2042-11-26T14:33:00.000Z,2042-11-26T14:33:00.000Z,71.07,13.7,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)2009-11-17T12:30:00.000Z,2009-11-17T12:30:00.000Z,1.75,8.4,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)2008-05-22T11:19:00.000Z,2008-05-22T11:19:00.000Z,22.97,6.5,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)1981-11-11T15:33:00.000Z,1981-11-11T15:33:00.000Z,29.82,5.9,7.15,0.000045,-7,0,(2009 WW7)
(2009 WW7)1980-05-17T09:32:00.000Z,1980-05-17T09:32:00.000Z,6.71,8.7,7.15,0.000045,-7,0,(2009 WW7)
(2009 XR1)2009-12-15T05:07:00.000Z,2009-12-15T05:07:00.000Z,1.95,6.3,6.2,2.00E-07,-9.1,0,(2009 XR1)
(2009 YR)2055-01-01T01:03:00.000Z,2055-01-01T01:03:00.000Z,5.76,3.6,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)2030-09-10T06:14:00.000Z,2030-09-10T06:14:00.000Z,6.2,3.5,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)2020-12-28T07:13:00.000Z,2020-12-28T07:13:00.000Z,51.32,7.2,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)2019-09-11T22:30:00.000Z,2019-09-11T22:30:00.000Z,73.55,8.9,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)2009-12-25T07:25:00.000Z,2009-12-25T07:25:00.000Z,4.31,2.9,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)2009-07-04T23:07:00.000Z,2009-07-04T23:07:00.000Z,55.75,3.5,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)1999-09-16T12:54:00.000Z,1999-09-16T12:54:00.000Z,45.95,6.7,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)1981-12-31T01:09:00.000Z,1981-12-31T01:09:00.000Z,43.77,6.6,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)1971-09-17T08:30:00.000Z,1971-09-17T08:30:00.000Z,35.78,5.9,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)1954-01-01T16:18:00.000Z,1954-01-01T16:18:00.000Z,31.55,5.7,10.85,0.000011,-6.9,0,(2009 YR)
(2009 YR)1943-09-18T00:12:00.000Z,1943-09-18T00:12:00.000Z,13.64,4.1,10.85,0.000011,-6.9,0,(2009 YR)
(2010 CK19)2062-02-12T08:34:00.000Z,2062-02-12T08:34:00.000Z,62.23,9.8,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2061-02-16T17:17:00.000Z,2061-02-16T17:17:00.000Z,9.18,5.7,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2057-11-30T13:38:00.000Z,2057-11-30T13:38:00.000Z,60.45,4.5,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2057-06-18T19:55:00.000Z,2057-06-18T19:55:00.000Z,67.35,5.3,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2056-11-01T11:38:00.000Z,2056-11-01T11:38:00.000Z,53.35,4,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2055-09-15T09:18:00.000Z,2055-09-15T09:18:00.000Z,26.24,3.1,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2054-09-16T11:50:00.000Z,2054-09-16T11:50:00.000Z,15.56,6.1,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2053-09-20T19:02:00.000Z,2053-09-20T19:02:00.000Z,60.16,9.6,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2011-02-13T16:39:00.000Z,2011-02-13T16:39:00.000Z,46.69,8.6,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2010-02-17T06:20:00.000Z,2010-02-17T06:20:00.000Z,0.91,5.3,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)2009-02-09T11:28:00.000Z,2009-02-09T11:28:00.000Z,69.63,10.4,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)1978-08-28T23:46:00.000Z,1978-08-28T23:46:00.000Z,37.24,7.8,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)1977-08-17T00:54:00.000Z,1977-08-17T00:54:00.000Z,29.78,2.9,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)1976-10-26T13:41:00.000Z,1976-10-26T13:41:00.000Z,68.65,4.5,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)1975-12-03T04:33:00.000Z,1975-12-03T04:33:00.000Z,72.96,4.8,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)1975-04-07T02:04:00.000Z,1975-04-07T02:04:00.000Z,47.71,4,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)1975-01-15T18:45:00.000Z,1975-01-15T18:45:00.000Z,51.19,3.5,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)1974-02-16T06:10:00.000Z,1974-02-16T06:10:00.000Z,13.97,6.1,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CK19)1941-02-12T17:51:00.000Z,1941-02-12T17:51:00.000Z,43.53,8.4,11.5,0.0000044,-7.8,0,(2010 CK19)
(2010 CS19)2010-02-13T02:25:00.000Z,2010-02-13T02:25:00.000Z,1.87,7,10.85,0.000045,-6.2,0,(2010 CS19)
(2010 FD)2010-03-22T18:40:00.000Z,2010-03-22T18:40:00.000Z,23.05,7.3,27.5,0.0000013,-6.6,0,(2010 FD)
(2010 FN)2075-03-22T13:17:00.000Z,2075-03-22T13:17:00.000Z,20.91,8.4,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2074-03-24T07:15:00.000Z,2074-03-24T07:15:00.000Z,5.91,6.4,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2067-12-05T23:44:00.000Z,2067-12-05T23:44:00.000Z,70.1,5.4,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2067-08-27T16:28:00.000Z,2067-08-27T16:28:00.000Z,75.25,6,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2066-11-10T07:34:00.000Z,2066-11-10T07:34:00.000Z,48.66,4.3,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2065-10-24T05:26:00.000Z,2065-10-24T05:26:00.000Z,13.1,5.8,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2064-10-26T03:05:00.000Z,2064-10-26T03:05:00.000Z,20.1,8.4,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2063-10-30T08:13:00.000Z,2063-10-30T08:13:00.000Z,56.91,11.2,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2012-03-18T22:38:00.000Z,2012-03-18T22:38:00.000Z,56.56,11.2,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2011-03-23T01:02:00.000Z,2011-03-23T01:02:00.000Z,20.84,8.4,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2010-03-24T23:24:00.000Z,2010-03-24T23:24:00.000Z,11.43,5.9,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2009-03-09T20:40:00.000Z,2009-03-09T20:40:00.000Z,47.24,4.2,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2008-05-20T03:13:00.000Z,2008-05-20T03:13:00.000Z,74.51,5.9,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2008-02-12T08:32:00.000Z,2008-02-12T08:32:00.000Z,69.39,5.3,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2002-11-07T09:00:00.000Z,2002-11-07T09:00:00.000Z,45.69,4.2,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2001-10-24T17:48:00.000Z,2001-10-24T17:48:00.000Z,9.54,6.1,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)2000-10-26T15:53:00.000Z,2000-10-26T15:53:00.000Z,21.64,8.5,20.5,0.0000039,-7,0,(2010 FN)
(2010 FN)1999-10-30T16:34:00.000Z,1999-10-30T16:34:00.000Z,56.19,11.2,20.5,0.0000039,-7,0,(2010 FN)
(2010 GH7)2020-02-04T09:52:00.000Z,2020-02-04T09:52:00.000Z,34.61,7,15.1,0.00014,-5.9,0,(2010 GH7)
(2010 GH7)2010-04-03T17:23:00.000Z,2010-04-03T17:23:00.000Z,1.98,5.3,15.1,0.00014,-5.9,0,(2010 GH7)
(2010 GH7)1948-04-26T13:25:00.000Z,1948-04-26T13:25:00.000Z,62.73,9.9,15.1,0.00014,-5.9,0,(2010 GH7)
(2010 GH7)1917-03-18T21:21:00.000Z,1917-03-18T21:21:00.000Z,8.37,4.7,15.1,0.00014,-5.9,0,(2010 GH7)
(2010 GV23)2181-07-28T16:47:00.000Z,2181-07-28T16:47:00.000Z,71.61,10.5,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2180-04-06T12:42:00.000Z,2180-04-06T12:42:00.000Z,26.56,7.5,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2147-08-02T14:50:00.000Z,2147-08-02T14:50:00.000Z,25.53,6.1,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2112-04-06T06:10:00.000Z,2112-04-06T06:10:00.000Z,18.96,6.9,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2096-07-30T07:03:00.000Z,2096-07-30T07:03:00.000Z,35.7,7.3,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2095-04-10T03:01:00.000Z,2095-04-10T03:01:00.000Z,75.73,11.2,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2079-08-01T03:20:00.000Z,2079-08-01T03:20:00.000Z,29.45,6.6,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2061-04-05T00:01:00.000Z,2061-04-05T00:01:00.000Z,12.59,6.4,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2053-06-05T19:01:00.000Z,2053-06-05T19:01:00.000Z,44.81,4.3,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2045-07-29T19:08:00.000Z,2045-07-29T19:08:00.000Z,37.55,7.5,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2044-04-08T16:16:00.000Z,2044-04-08T16:16:00.000Z,72.76,11,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2036-04-29T17:43:00.000Z,2036-04-29T17:43:00.000Z,34.45,4.2,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2028-07-30T05:21:00.000Z,2028-07-30T05:21:00.000Z,35.22,7.3,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2027-04-08T04:56:00.000Z,2027-04-08T04:56:00.000Z,66.53,10.5,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2019-09-17T07:19:00.000Z,2019-09-17T07:19:00.000Z,65,4.3,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2019-06-10T04:29:00.000Z,2019-06-10T04:29:00.000Z,45.59,4.3,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2010-04-05T09:03:00.000Z,2010-04-05T09:03:00.000Z,2.08,5.7,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)2003-07-25T09:55:00.000Z,2003-07-25T09:55:00.000Z,42.64,8.1,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1995-06-30T10:39:00.000Z,1995-06-30T10:39:00.000Z,38.5,4,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1987-05-31T04:56:00.000Z,1987-05-31T04:56:00.000Z,43.15,4.4,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1979-04-11T10:12:00.000Z,1979-04-11T10:12:00.000Z,17.87,4.4,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1971-04-04T12:51:00.000Z,1971-04-04T12:51:00.000Z,15.77,6.7,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1964-07-24T01:26:00.000Z,1964-07-24T01:26:00.000Z,48.98,8.7,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1963-04-07T11:23:00.000Z,1963-04-07T11:23:00.000Z,72.02,11,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1956-07-25T02:42:00.000Z,1956-07-25T02:42:00.000Z,23.09,5.6,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1948-06-10T20:02:00.000Z,1948-06-10T20:02:00.000Z,42.26,4.3,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1940-04-18T20:41:00.000Z,1940-04-18T20:41:00.000Z,26.56,4.2,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1932-04-07T06:30:00.000Z,1932-04-07T06:30:00.000Z,14.23,4.7,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1924-05-16T13:15:00.000Z,1924-05-16T13:15:00.000Z,42.54,4.4,13,7.30E-07,-8,0,(2010 GV23)
(2010 GV23)1924-02-15T00:55:00.000Z,1924-02-15T00:55:00.000Z,68.32,3.7,13,7.30E-07,-8,0,(2010 GV23)
(2010 HP20)2010-04-18T18:37:00.000Z,2010-04-18T18:37:00.000Z,0.62,10.8,13.7,0.000049,-7.3,0,(2010 HP20)
(2010 JH110)2010-05-16T00:24:00.000Z,2010-05-16T00:24:00.000Z,7.7,7.3,24,0.000075,-5.2,0,(2010 JH110)
(2010 JL88)2020-11-05T21:04:00.000Z,2020-11-05T21:04:00.000Z,10.42,15.7,19,0.000057,-5.9,0,(2010 JL88)
(2010 JL88)2010-05-17T04:52:00.000Z,2010-05-17T04:52:00.000Z,1,14.8,19,0.000057,-5.9,0,(2010 JL88)
(2010 JL88)2005-05-15T01:49:00.000Z,2005-05-15T01:49:00.000Z,11.11,15.7,19,0.000057,-5.9,0,(2010 JL88)
(2010 JL88)2000-05-09T17:42:00.000Z,2000-05-09T17:42:00.000Z,46.44,18.4,19,0.000057,-5.9,0,(2010 JL88)
(2010 JL88)1968-11-10T03:15:00.000Z,1968-11-10T03:15:00.000Z,31.99,17.3,19,0.000057,-5.9,0,(2010 JL88)
(2010 JL88)1963-11-04T19:27:00.000Z,1963-11-04T19:27:00.000Z,7.8,14.2,19,0.000057,-5.9,0,(2010 JL88)
(2010 KV7)2010-05-29T15:09:00.000Z,2010-05-29T15:09:00.000Z,7.71,4.9,27.5,0.000039,-5.3,0,(2010 KV7)
(2010 NH)2197-07-21T03:59:00.000Z,2197-07-21T03:59:00.000Z,55.78,14.4,31,0.000001,-6.6,0,(2010 NH)
(2010 NH)2191-07-03T17:43:00.000Z,2191-07-03T17:43:00.000Z,2.88,10.5,31,0.000001,-6.6,0,(2010 NH)
(2010 NH)2010-06-29T23:23:00.000Z,2010-06-29T23:23:00.000Z,2.61,10.3,31,0.000001,-6.6,0,(2010 NH)
(2010 NN)2010-07-03T18:48:00.000Z,2010-07-03T18:48:00.000Z,1.36,7.8,8.8,0.000021,-7,0,(2010 NN)
(2010 RF12)2095-09-05T22:03:00.000Z,2095-09-05T22:03:00.000Z,0.06,7.7,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2084-02-13T05:19:00.000Z,2084-02-13T05:19:00.000Z,20.03,3.6,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2082-08-30T21:53:00.000Z,2082-08-30T21:53:00.000Z,41.24,8.2,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2070-11-01T03:56:00.000Z,2070-11-01T03:56:00.000Z,45.39,4.4,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2070-08-05T07:21:00.000Z,2070-08-05T07:21:00.000Z,58.82,3.3,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2059-02-17T11:06:00.000Z,2059-02-17T11:06:00.000Z,9.2,4.4,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2057-08-31T20:07:00.000Z,2057-08-31T20:07:00.000Z,44.77,8.5,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2047-02-09T21:50:00.000Z,2047-02-09T21:50:00.000Z,22.51,3.5,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2045-08-29T15:36:00.000Z,2045-08-29T15:36:00.000Z,65.09,10,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2035-04-10T20:16:00.000Z,2035-04-10T20:16:00.000Z,73.55,4.3,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2034-12-02T14:13:00.000Z,2034-12-02T14:13:00.000Z,48.69,4.8,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2034-07-16T21:54:00.000Z,2034-07-16T21:54:00.000Z,76.56,4.4,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2024-03-01T09:32:00.000Z,2024-03-01T09:32:00.000Z,71.71,10.6,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2022-09-23T13:30:00.000Z,2022-09-23T13:30:00.000Z,26.66,3.3,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2012-02-26T07:25:00.000Z,2012-02-26T07:25:00.000Z,37.28,8,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2010-09-08T19:13:00.000Z,2010-09-08T19:13:00.000Z,0.21,6,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2009-09-09T06:42:00.000Z,2009-09-09T06:42:00.000Z,10.62,4.4,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2008-09-05T00:38:00.000Z,2008-09-05T00:38:00.000Z,28.26,3.3,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2007-10-17T04:08:00.000Z,2007-10-17T04:08:00.000Z,47.95,3.3,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2007-08-13T21:09:00.000Z,2007-08-13T21:09:00.000Z,44.65,3.5,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2006-11-09T11:05:00.000Z,2006-11-09T11:05:00.000Z,58.57,4.4,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2006-07-25T19:23:00.000Z,2006-07-25T19:23:00.000Z,55.4,4,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2005-11-26T15:50:00.000Z,2005-11-26T15:50:00.000Z,64.61,5,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2005-07-09T21:21:00.000Z,2005-07-09T21:21:00.000Z,61.81,4.2,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2004-12-11T21:00:00.000Z,2004-12-11T21:00:00.000Z,67.36,5.4,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2004-06-25T05:14:00.000Z,2004-06-25T05:14:00.000Z,64.62,4.3,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2003-12-27T10:43:00.000Z,2003-12-27T10:43:00.000Z,67.38,5.5,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2003-06-11T15:40:00.000Z,2003-06-11T15:40:00.000Z,64.16,4.3,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2003-01-11T03:31:00.000Z,2003-01-11T03:31:00.000Z,64.78,5.3,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2002-05-27T02:50:00.000Z,2002-05-27T02:50:00.000Z,60.28,4,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2002-01-26T20:00:00.000Z,2002-01-26T20:00:00.000Z,59.35,4.9,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2001-05-08T10:02:00.000Z,2001-05-08T10:02:00.000Z,52.3,3.5,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2001-02-13T22:04:00.000Z,2001-02-13T22:04:00.000Z,50.5,4.1,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)2000-03-11T19:35:00.000Z,2000-03-11T19:35:00.000Z,36.81,3.2,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1999-03-28T18:14:00.000Z,1999-03-28T18:14:00.000Z,19.68,4,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1998-03-31T23:04:00.000Z,1998-03-31T23:04:00.000Z,10.54,5.1,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1997-04-03T14:39:00.000Z,1997-04-03T14:39:00.000Z,21.81,6.5,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1996-04-06T11:33:00.000Z,1996-04-06T11:33:00.000Z,43.6,8.2,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1995-04-10T09:49:00.000Z,1995-04-10T09:49:00.000Z,68.12,10.1,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1918-09-03T18:04:00.000Z,1918-09-03T18:04:00.000Z,59.28,9.5,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1917-09-06T03:25:00.000Z,1917-09-06T03:25:00.000Z,34.98,7.7,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1916-09-08T03:04:00.000Z,1916-09-08T03:04:00.000Z,13.02,6,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1915-09-10T04:14:00.000Z,1915-09-10T04:14:00.000Z,1.22,5.2,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RF12)1912-04-18T01:11:00.000Z,1912-04-18T01:11:00.000Z,51.11,8.7,10.2,0.05,-3.3,0,(2010 RF12)
(2010 RK53)2010-09-08T21:58:00.000Z,2010-09-08T21:58:00.000Z,0.19,8.8,11.5,3.40E-08,-8.3,0,(2010 RK53)
(2010 RM80)2088-07-28T01:48:00.000Z,2088-07-28T01:48:00.000Z,29,4.3,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)2047-09-09T08:14:00.000Z,2047-09-09T08:14:00.000Z,10.81,6.2,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)2019-05-04T05:56:00.000Z,2019-05-04T05:56:00.000Z,49.29,8.9,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)2010-09-05T21:29:00.000Z,2010-09-05T21:29:00.000Z,1.8,5.6,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)2005-09-12T12:30:00.000Z,2005-09-12T12:30:00.000Z,27.47,7.5,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)2000-09-19T12:39:00.000Z,2000-09-19T12:39:00.000Z,73.13,10.9,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1969-04-23T01:00:00.000Z,1969-04-23T01:00:00.000Z,75.16,10.9,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1964-04-30T09:57:00.000Z,1964-04-30T09:57:00.000Z,27.85,7.2,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1959-05-10T07:06:00.000Z,1959-05-10T07:06:00.000Z,14.74,4.9,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1954-06-10T10:29:00.000Z,1954-06-10T10:29:00.000Z,30.96,4.2,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1949-07-19T19:40:00.000Z,1949-07-19T19:40:00.000Z,33.1,4.3,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1944-08-25T11:55:00.000Z,1944-08-25T11:55:00.000Z,16.13,4.3,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1939-09-02T19:41:00.000Z,1939-09-02T19:41:00.000Z,6.22,5,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1934-07-05T04:33:00.000Z,1934-07-05T04:33:00.000Z,33.65,4.4,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1929-05-09T17:32:00.000Z,1929-05-09T17:32:00.000Z,13.68,5.5,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 RM80)1924-04-25T15:59:00.000Z,1924-04-25T15:59:00.000Z,74.44,10.9,11.5,0.000011,-7.3,0,(2010 RM80)
(2010 SK13)2010-09-30T13:59:00.000Z,2010-09-30T13:59:00.000Z,0.69,18.6,14.4,2.50E-09,-9.6,0,(2010 SK13)
(2010 SK13)2007-02-25T13:18:00.000Z,2007-02-25T13:18:00.000Z,5.26,19,14.4,2.50E-09,-9.6,0,(2010 SK13)
(2010 TD)2068-04-24T09:48:00.000Z,2068-04-24T09:48:00.000Z,13,18.1,19,0.0000027,-6.7,0,(2010 TD)
(2010 TD)2010-09-26T07:08:00.000Z,2010-09-26T07:08:00.000Z,1.95,18.7,19,0.0000027,-6.7,0,(2010 TD)
(2010 TN55)2010-10-10T23:10:00.000Z,2010-10-10T23:10:00.000Z,0.85,25.4,18,0.0000027,-7,0,(2010 TN55)
(2010 TW149)2010-10-06T17:53:00.000Z,2010-10-06T17:53:00.000Z,2.92,17.3,28.5,0.0000086,-6.1,0,(2010 TW149)
